,Iteration,Time,Fitness,Temperature,max_iters
280,280,0.028670744999544695,305.0,1.0,4096
281,281,0.028745795996655943,308.0,1.0,4096
282,282,0.028809384999476606,308.0,1.0,4096
283,283,0.02888509799959138,308.0,1.0,4096
284,284,0.028944349000084912,317.0,1.0,4096
285,285,0.029002908999245847,317.0,1.0,4096
286,286,0.02907570599927567,317.0,1.0,4096
287,287,0.02913371499744244,317.0,1.0,4096
288,288,0.029192795998824295,326.0,1.0,4096
289,289,0.02925676699669566,326.0,1.0,4096
290,290,0.029336726998735685,331.0,1.0,4096
291,291,0.029397270998742897,331.0,1.0,4096
292,292,0.029470037999999477,331.0,1.0,4096
293,293,0.029528767998272087,331.0,1.0,4096
294,294,0.02958709799713688,331.0,1.0,4096
295,295,0.029644745998666622,340.0,1.0,4096
296,296,0.03530017099910765,340.0,1.0,4096
297,297,0.03539030100000673,340.0,1.0,4096
298,298,0.035453378997772234,340.0,1.0,4096
299,299,0.0355138929990062,340.0,1.0,4096
300,300,0.035574316996644484,340.0,1.0,4096
301,301,0.03563391899660928,348.0,1.0,4096
302,302,0.035692678997293115,346.0,1.0,4096
303,303,0.035769684000115376,346.0,1.0,4096
304,304,0.035852278997481335,346.0,1.0,4096
305,305,0.035918914996727835,346.0,1.0,4096
306,306,0.03598047999912524,346.0,1.0,4096
307,307,0.03603872999883606,346.0,1.0,4096
308,308,0.03609724999842001,346.0,1.0,4096
309,309,0.036156009999103844,346.0,1.0,4096
310,310,0.03621550199750345,346.0,1.0,4096
311,311,0.03627408299871604,346.0,1.0,4096
312,312,0.036332652998680715,346.0,1.0,4096
313,313,0.036390661996847484,346.0,1.0,4096
314,314,0.036449191997235175,346.0,1.0,4096
315,315,0.03650767199724214,346.0,1.0,4096
316,316,0.03656368699739687,346.0,1.0,4096
317,317,0.036622146999434335,346.0,1.0,4096
318,318,0.036680948000139324,346.0,1.0,4096
319,319,0.03673971799798892,346.0,1.0,4096
320,320,0.03679912999723456,346.0,1.0,4096
321,321,0.03685544600011781,346.0,1.0,4096
322,322,0.03691393599729054,346.0,1.0,4096
323,323,0.03697345799810137,356.0,1.0,4096
324,324,0.03703262899944093,356.0,1.0,4096
325,325,0.03710551599942846,356.0,1.0,4096
326,326,0.03716473699751077,356.0,1.0,4096
327,327,0.037223968996840995,356.0,1.0,4096
328,328,0.04316266599926166,356.0,1.0,4096
329,329,0.04323238699726062,356.0,1.0,4096
330,330,0.043298471999150934,356.0,1.0,4096
331,331,0.04336307299672626,356.0,1.0,4096
332,332,0.04343123099897639,356.0,1.0,4096
333,333,0.04349906899733469,356.0,1.0,4096
334,334,0.043563359999097884,356.0,1.0,4096
335,335,0.043624684996757424,356.0,1.0,4096
336,336,0.043686842000170145,356.0,1.0,4096
337,337,0.04374862799886614,356.0,1.0,4096
338,338,0.0438099829989369,356.0,1.0,4096
339,339,0.043870015997526934,356.0,1.0,4096
340,340,0.043931761996645946,356.0,1.0,4096
341,341,0.043991474998620106,356.0,1.0,4096
342,342,0.044050785996660125,356.0,1.0,4096
343,343,0.044110107999586035,356.0,1.0,4096
344,344,0.04417127299893764,356.0,1.0,4096
345,345,0.04423275799854309,356.0,1.0,4096
346,346,0.04429457500009448,356.0,1.0,4096
347,347,0.044355829999403795,356.0,1.0,4096
348,348,0.044417645996873034,356.0,1.0,4096
349,349,0.04447752899795887,356.0,1.0,4096
350,350,0.044537500998558244,356.0,1.0,4096
351,351,0.044599447999644326,356.0,1.0,4096
352,352,0.044661754996923264,356.0,1.0,4096
353,353,0.044721687998389825,356.0,1.0,4096
354,354,0.0447829329968954,356.0,1.0,4096
355,355,0.04484369700003299,356.0,1.0,4096
356,356,0.044903749996592524,356.0,1.0,4096
357,357,0.044965907000005245,356.0,1.0,4096
358,358,0.04502868499912438,356.0,1.0,4096
359,359,0.045089067996741505,356.0,1.0,4096
360,360,0.045151084999815794,356.0,1.0,4096
361,361,0.045213632998638786,356.0,1.0,4096
362,362,0.04527632099780021,356.0,1.0,4096
363,363,0.045338406998780556,356.0,1.0,4096
364,364,0.0453991619979206,356.0,1.0,4096
365,365,0.0454617089999374,356.0,1.0,4096
366,366,0.04552230299668736,356.0,1.0,4096
367,367,0.0455849309983023,356.0,1.0,4096
368,368,0.045645724996575154,356.0,1.0,4096
369,369,0.04570944499937468,356.0,1.0,4096
370,370,0.045771301000058884,356.0,1.0,4096
371,371,0.04583314799674554,356.0,1.0,4096
372,372,0.04589664699960849,356.0,1.0,4096
373,373,0.045957591999467695,356.0,1.0,4096
374,374,0.04602098099712748,356.0,1.0,4096
375,375,0.04608515099971555,356.0,1.0,4096
376,376,0.04614762900018832,356.0,1.0,4096
377,377,0.0462092549969384,356.0,1.0,4096
378,378,0.04627304499808815,356.0,1.0,4096
379,379,0.046335201997862896,356.0,1.0,4096
380,380,0.04639881099865306,356.0,1.0,4096
381,381,0.046462670998153044,356.0,1.0,4096
382,382,0.04652625099697616,356.0,1.0,4096
